AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
78.43,58.75,77.07,93.5,20.34,110.39,51.1,47.07,131.66,63.48,196.35,21.38,70.84,44.66,37.6,90.12,94.78,41.34,27.62,25.92,25.91,69.39,72.86,54.54,84,38.85,44.27,38.06,69.24,88.71,
77.44,59,77.47,94.4,20.45,109.92,51.21,47.21,130.94,63.3,195.27,21.32,70.74,44.57,37.6,90.63,94.67,42.33,27.25,26.19,25.85,68.95,73.42,51.99,84.31,38.88,44.06,37.79,68.8,88.55,
75.29,59.61,77.69,94.92,20.48,110.5,52.19,47.89,134.51,63.18,193.99,21.16,71.55,45.36,37.66,89.85,95.37,41.97,26.74,26.44,25.96,69.09,74.06,52.09,84.98,39.19,44.3,37.18,69.06,88.96,
74.84,59.86,76.13,95.21,20.29,109.75,50.97,47.84,134.26,62.84,193.14,21.25,71.4,45.41,37.3,90.91,95.49,42.12,26.69,26.48,25.98,68.62,73.06,52.09,84.57,39.47,44.69,38.03,68.4,87.93,
75.04,60.2,74.13,94,20.31,109.26,50.76,47.14,133.05,63.22,192.87,21.09,71.41,45.5,37.04,90.94,95.5,42.18,26.55,26.2,26.02,68.51,73.19,51.4,83.55,39.84,43.1,38.17,68.59,88.48,
73.87,60.26,76.76,94.44,20.3,109.54,50.78,47.71,134.32,63.17,192.32,21.45,71.73,45.47,37.03,90.81,96.41,42.59,26.7,26.23,26.47,68.88,73.94,52.37,84.55,40.45,43,38.45,68.57,88.14,
74.79,60.79,77.09,95.08,20.44,110.47,50.79,48.19,137.37,63.62,192.88,21.8,72.19,46.15,36.96,91.4,96.89,42.78,26.46,26.28,26.76,69.27,74.45,53.11,84.97,40.13,43.59,38.57,68.36,89.1,
74.33,61.24,75.16,95.19,20.48,111.73,50.58,48.22,137.13,63.7,194.45,22,72.35,46.14,36.91,91.73,96.28,43.23,26.83,26.55,26.52,69.22,74.85,52.82,85.18,40.29,43.3,39.1,68.63,89.61,
71.68,61.21,76.55,94.63,20.97,112.85,50.59,48.82,136.13,63.48,192.62,22,72.56,45.88,36.99,91.53,97.08,43.34,26.89,26.6,26.74,69.63,74.95,53.36,85.8,40.16,42.59,39.04,68.3,89.58,
69.42,60.76,76.94,95.67,20.98,113.44,51.09,48.55,135.59,63.95,192.5,21.88,72.37,46.35,37.32,91.51,97.29,42.87,27.21,26.82,26.62,69.88,75.56,53.62,85.96,40.11,41.97,39.3,68.98,89.53,
72.3,60.62,74.34,95.19,21.03,113.97,51.53,47.93,141.09,63.86,192.59,22.11,72.58,46.82,37.32,91.1,97.6,42.54,27.04,26.87,26.61,69.34,75.55,53.66,85.57,40.05,41.51,39.39,69.21,89.47,
71.81,60.74,75.26,95.7,20.95,114.74,52.41,48.15,141.01,65.05,193.65,22.68,72.9,46.44,37.51,91.76,98.08,42.75,27.25,26.74,26.83,69.67,75.9,54.4,86.4,39.97,42.13,39.36,68.85,90.2,
71.43,59.78,75.04,97.62,21.02,115.24,52.34,48.13,144.45,65.47,194.47,21.25,73.23,46.46,37.7,92.26,98.74,42.98,27.25,26.65,26.54,69.94,76.31,54.56,86.95,39.57,42.54,39.21,69.2,90.8,
72.11,59.4,74.16,97.72,20.87,115.91,52.73,48.35,145.95,65.75,196.08,21.17,72.69,46.54,37.13,92.95,99.33,43.2,27.15,26.74,26.68,69.95,77.95,56.02,87.47,39.76,42.94,39.49,69.58,90.92,
73.43,58.93,74.29,96.85,20.62,115.01,53.95,48.53,145.56,66.46,204.72,21.11,72.85,46.23,37.13,93.48,99.49,42.82,27.61,26.55,26.65,70.69,77.64,55.91,88.07,39.76,42.79,39.52,69.49,90.7,
64.36,59.3,75.32,96.6,21.02,115.5,53.95,49.03,144.96,67.35,204.42,20.95,73.1,46.37,37.11,93.31,99.67,43,27.63,26.93,26.85,70.42,78.09,56.22,88.92,39.89,42.59,39.44,69.79,91.35,
62.84,59.5,75.03,95.58,21.15,116.2,54.38,49.25,144.46,67.82,204.97,20.96,73.92,47.16,37.05,93.72,100.59,43.46,27.88,27.78,27,73.25,78.35,56.04,89.79,39.96,42.67,39.67,69,91.73,
64.26,59.07,74,97.45,21.06,116.04,54.36,49.02,144.15,67.58,204.93,21.05,73.62,46.64,37.01,94.36,100.65,42.93,27.91,27.25,26.84,73.77,77.35,55.81,89.8,39.09,42.77,40.1,69.35,91.11,
65.47,59.45,73.65,98.6,20.78,117.21,53.99,49.46,147.1,67.2,203.9,21.28,74.41,47.12,37.42,94.92,101.81,43.66,28.01,26.96,27.7,75,77.81,56.28,89.76,39.17,43.5,40.06,69.89,91.76,
65.26,59.33,74.59,98.65,20.58,116.45,53.79,49.29,147.15,67.24,203.52,21.37,74.09,47.13,37.5,94.67,100.8,43.5,27.85,26.81,27.51,75.08,77.58,56.08,89.1,38.75,43.61,39.87,69.75,90.67,
65.07,58.81,73.87,98.39,20.57,115.15,53.88,45.86,147.86,66.92,203.07,21.04,73.92,47.05,37.24,95.29,100.55,43.25,27.45,27.03,27.28,75.16,78.46,55.21,87.57,39.48,43.61,39.96,69.95,89.97,
