AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
61.27,67.26,85.25,85.64,20.83,119.61,56.69,44.67,146.04,69.67,212.38,21.43,81.93,47.83,40.45,99.05,105.65,44.35,28.61,29.13,28.84,77.7,83.95,58.97,92.92,41.84,49.22,46.97,75.43,90.77,
61.4,67.64,84.09,84.88,21.22,119,57.46,44.08,146.68,71.02,214.36,21.46,82.69,48.28,40.72,100.26,106.52,44.91,28.8,29.45,29.23,78.96,84.41,61.74,92.99,41.99,49.5,47.32,76.02,90.58,
61.71,66.25,84.36,84.12,21.2,117.78,57.25,44.15,143.41,70.36,212.66,21.05,82.07,46.85,40.17,99.25,105.68,45.36,28.56,29.46,29.03,78.12,83.72,61.67,93.2,41.19,48.99,46.3,76,89.93,
61.1,66.73,84.95,84.63,21.04,118.07,57.59,44.76,142.99,70.69,211.31,21.14,82.41,47.49,40.54,100.63,105.82,45.32,28.6,29.67,29.16,78.54,84.34,62.03,93.16,41.62,49.3,46.59,76.2,89.77,
60.46,65.3,86.17,84.6,20.61,117.52,57.7,44,143.69,70.06,209.41,20.94,82.04,47.91,40.08,101.42,105.78,45.13,28.7,29.49,29.1,78.23,84.41,62.1,92.64,41.29,49.56,47.01,76.39,89.01,
60.89,65.6,86.75,84.19,20.57,117.81,58.82,43.69,143.82,71.22,209.32,21.09,81.11,48.58,40.86,101.5,105.75,45.48,28.59,29.98,29.16,78.79,84.73,61.89,93.71,41.57,49.43,47.66,77.29,88.6,
61,65.22,87.21,85.9,20.97,118.64,59.14,44.77,146.52,71.2,209.22,21.75,81.52,48.68,40.71,101.06,105.95,45.51,29.61,29.95,29.11,78.26,85.27,62.18,94.45,41.19,49.36,48.31,78.12,88.77,
62.24,65.4,87.82,86.57,21.47,119.64,60.11,45.33,149.46,71.69,212,22.26,82.02,49.25,41.07,101.49,107.69,46.84,30.28,30.15,29.92,79.24,84.81,62.41,95.18,41.75,49.86,48.11,77.37,88.68,
62.05,65.74,88.53,85.7,21.69,120.95,60.55,45.37,149.07,71.9,212.92,21.83,82.32,49.31,41.18,101.99,108.25,47.21,28.94,30.6,30.64,79.67,86.06,62.98,95.82,41.91,50.51,48.67,77.79,89.22,
61.4,65.68,88.89,85.05,21.54,119.94,60.55,45.21,149.12,73.62,211.38,21.68,82.74,49.01,41.08,103.59,107.68,47.11,28.79,30.29,30.67,80.08,86.26,63.03,95.69,41.44,50.86,48.77,78.56,88.99,
59.98,64.1,86.77,82.27,21.05,116.57,58.88,42.98,146.46,72.23,209.26,21.38,81.71,47.93,40.09,102.15,105.76,46.46,28.69,29.84,30.45,79.65,84.71,61.59,93.52,40.32,50.64,48.62,78.47,86.49,
60.89,64.59,86.89,82.61,21.16,117.01,60.75,43.11,144.1,72.46,212,21.92,83.44,48.49,42.37,103.04,106.15,46.96,28.97,30.25,30.94,80.1,86.55,62.81,94.51,41.18,50.46,49.06,78.68,86.61,
